worker_id,src,dest,wall_ms,timestamp,send_ms,chunk_id,task_id
82d96ebc-b209-4a,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,2203.8,2026-07-26 05:49:20.214,2203.8,479,c2dc0979-5747-40
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup3/studio/100gib-20gib-source-20260719023016-d4.bin,3643.3,2026-07-26 05:49:20.491,3643.3,317,0f82fc44-6527-40
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,2516.1,2026-07-26 05:49:20.528,2516.1,451,def72730-1111-4c
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup3/studio/100gib-20gib-source-20260719023016-d4.bin,4114.8,2026-07-26 05:49:20.967,4114.8,159,cb96fc58-03cf-45
7abd699c-e2a0-45,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,4190.6,2026-07-26 05:49:21.042,4190.6,122,c09fccfb-edcd-49
8190b41a-a59f-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,1695.5,2026-07-26 05:49:34.759,1695.5,500,e3869488-e340-48
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/rnd_20_gib_20260720.bin,https://s3.hippius.com/beam-dev/destination/backup/100gbdestination5,400068.5,2026-07-26 05:56:13.904,331841.3,315,2474dcb3-47cb-46
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/rnd_20_gib_20260720.bin,https://s3.hippius.com/beam-dev/destination/backup/100gbdestination1,344389.9,2026-07-26 05:56:17.657,335753.9,31,658c41e8-4629-4e
82d96ebc-b209-4a,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/rnd_20_gib_20260720.bin,https://s3.hippius.com/beam-dev/destination/backup/100gbdestination5,463918.9,2026-07-26 05:56:31.387,349496.1,106,cf4991d0-e8e8-47
acb95b61-bfaa-47,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/rnd_20_gib_20260720.bin,https://s3.hippius.com/beam-dev/destination/backup/100gbdestination4,525300.6,2026-07-26 05:57:01.666,380139.9,306,1b490857-1367-44
44771ea8-f706-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/rnd_20_gib_20260720.bin,https://s3.hippius.com/beam-dev/destination/backup/100gbdestination4,389753.2,2026-07-26 05:57:11.275,389753.2,313,e03a53a5-40ac-45
eeb803e6-5d13-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/rnd_20_gib_20260720.bin,https://s3.hippius.com/beam-dev/destination/backup/100gbdestination2,566478.1,2026-07-26 05:57:21.513,399982.2,1,9bc515d3-4302-48
0bbd98ce-9c9a-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/rnd_20_gib_20260720.bin,https://s3.hippius.com/beam-dev/destination/backup/100gbdestination3,531664.6,2026-07-26 05:57:33.806,412278.3,147,1df08682-85cd-4b
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/rnd_20_gib_20260720.bin,https://s3.hippius.com/beam-dev/destination/backup/100gbdestination3,623433.2,2026-07-26 05:58:02.977,439182.4,436,92cd112f-ebb5-45
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/rnd_20_gib_20260720.bin,https://s3.hippius.com/beam-dev/destination/backup/100gbdestination2,760706.1,2026-07-26 05:59:32.724,530609.6,384,0dc7d8a6-fa13-4e
eeb803e6-5d13-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/rnd_20_gib_20260720.bin,https://s3.hippius.com/beam-dev/destination/backup/100gbdestination3,8712.9,2026-07-26 05:59:35.460,7681.8,282,b0f03c26-8fd6-43
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/rnd_20_gib_20260720.bin,https://s3.hippius.com/beam-dev/destination/backup/100gbdestination3,4159.1,2026-07-26 06:00:42.451,3112.7,406,480bd25c-174e-40
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/rnd_20_gib_20260720.bin,https://s3.hippius.com/beam-dev/destination/backup/100gbdestination4,2621.2,2026-07-26 06:02:53.438,1565.2,387,78991c3c-cdf3-41
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,1269.4,2026-07-26 06:20:09.649,1269.4,118,0e5c1669-687b-46
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,1452.7,2026-07-26 06:20:09.841,1452.7,316,e8bc4874-4d5e-47
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,1625.4,2026-07-26 06:20:10.008,1625.4,405,d363f844-1b1e-40
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,1707.7,2026-07-26 06:20:10.091,1707.7,319,99f7f65d-b16f-48
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,1729.6,2026-07-26 06:20:10.115,1729.6,308,d36844c2-17d9-40
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup3/studio/100gib-20gib-source-20260719023016-d4.bin,1750.6,2026-07-26 06:20:10.129,1750.6,86,a17a832e-87e7-43
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,1758.1,2026-07-26 06:20:10.134,1758.1,308,b2d997d2-9099-44
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,1767.8,2026-07-26 06:20:10.141,1767.8,267,1045baae-c910-49
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,1793.0,2026-07-26 06:20:10.174,1793.0,342,a05ebe74-56ac-43
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,2117.2,2026-07-26 06:20:10.492,2117.2,204,6d461b84-8228-45
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,2180.1,2026-07-26 06:20:10.554,2180.1,131,1adafa37-7d9d-40
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,2199.0,2026-07-26 06:20:10.571,2199.0,356,4d35e022-715e-4f
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,2250.3,2026-07-26 06:20:10.631,2250.3,363,fa8c7e52-f042-46
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,2304.5,2026-07-26 06:20:10.682,2304.5,210,27ed176b-de99-47
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,2318.6,2026-07-26 06:20:10.698,2318.6,197,6037bb98-64b3-42
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,2348.4,2026-07-26 06:20:10.724,2348.4,397,c7365bff-49e0-49
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup3/studio/100gib-20gib-source-20260719023016-d4.bin,2345.2,2026-07-26 06:20:10.731,2345.2,218,5d17dc0d-a59c-43
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,2443.1,2026-07-26 06:20:10.832,2443.1,122,6583ae2c-dab6-4d
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,2496.3,2026-07-26 06:20:10.879,2496.3,148,6b05aabc-07b3-4d
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,2631.0,2026-07-26 06:20:11.016,2631.0,13,84723353-ce4a-45
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup3/studio/100gib-20gib-source-20260719023016-d4.bin,1509.8,2026-07-26 06:20:11.526,1509.8,475,42ccf535-f290-4f
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,1568.1,2026-07-26 06:20:11.584,1568.1,482,e56b97d3-9f82-42
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,1580.6,2026-07-26 06:20:11.601,1580.6,490,39557113-5299-4e
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,2014.7,2026-07-26 06:20:12.034,2014.7,463,2b2c7200-7d90-49
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,862.5,2026-07-26 06:20:24.781,862.5,288,afc9e170-668d-42
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,1100.3,2026-07-26 06:20:25.020,1100.3,78,603b8ab0-88c4-4c
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,1240.0,2026-07-26 06:20:25.166,1240.0,10,de377ee7-ba6a-48
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,1283.4,2026-07-26 06:20:25.201,1283.4,120,a13a803d-ff8d-4c
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,1288.5,2026-07-26 06:20:25.211,1288.5,324,4b7f0cc0-a973-4b
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,1292.4,2026-07-26 06:20:25.216,1292.4,320,6934fbfa-ed38-49
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,1312.5,2026-07-26 06:20:25.234,1312.5,397,aa659846-bb11-4a
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,1430.7,2026-07-26 06:20:25.357,1430.7,137,45b3aa12-d043-4a
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,1596.3,2026-07-26 06:20:25.527,1596.3,208,8f9d8cfe-24c1-44
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,1637.5,2026-07-26 06:20:25.561,1637.5,393,a749a76b-ccae-4e
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,1743.6,2026-07-26 06:20:25.660,1743.6,170,370ff4b6-b218-44
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup3/studio/100gib-20gib-source-20260719023016-d4.bin,1865.7,2026-07-26 06:20:25.787,1865.7,64,91310606-149e-4c
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup3/studio/100gib-20gib-source-20260719023016-d4.bin,954.3,2026-07-26 06:20:25.982,954.3,447,92cb26bf-8a6f-4b
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,1072.8,2026-07-26 06:20:26.102,1072.8,427,787a6182-2f98-4f
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,1270.1,2026-07-26 06:20:26.299,1270.1,410,a063a176-d2eb-41
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,3926.8,2026-07-26 06:20:27.855,3926.8,302,57e009f5-684c-4f
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,1111.9,2026-07-26 06:20:40.324,1111.9,349,714e823f-795a-43
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,1123.3,2026-07-26 06:20:40.337,1123.3,372,c3761b24-a23d-45
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,1201.7,2026-07-26 06:20:40.416,1201.7,197,e45c3d1b-37b2-42
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,1248.0,2026-07-26 06:20:40.465,1248.0,308,701204cd-225a-47
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,1298.4,2026-07-26 06:20:40.509,1298.4,11,929bce92-985c-49
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,1732.2,2026-07-26 06:20:40.943,1732.2,311,ec9fc9ff-2b29-4b
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,1767.4,2026-07-26 06:20:40.981,1767.4,280,28e574ac-8412-46
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,1865.9,2026-07-26 06:20:41.082,1865.9,180,77434fca-6cbd-45
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,1443.5,2026-07-26 06:20:41.485,1443.5,434,c8ac8ed5-a7a0-42
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,2144.0,2026-07-26 06:20:42.185,2144.0,29,5fb57dce-700f-42
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,1080.1,2026-07-26 06:20:55.487,1080.1,106,6272ab46-bd85-49
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,1159.5,2026-07-26 06:20:55.564,1159.5,251,279626c4-0a34-48
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,1184.8,2026-07-26 06:20:55.590,1184.8,254,c8612378-dc34-49
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,1444.5,2026-07-26 06:20:55.850,1444.5,401,572d212b-db24-4f
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,1699.5,2026-07-26 06:20:56.883,1699.5,426,4fe2392c-a4e7-4d
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,1076.7,2026-07-26 06:21:10.775,1076.7,160,1d4df765-1039-47
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,1200.3,2026-07-26 06:21:10.897,1200.3,120,0901251d-5f6a-44
